culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,,"Mello Franco",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Francisco Di Fiori",,,"Francisc Savério Di Fiori",,"☆ [?] † [?]",,,,"Atuação Política:
- Deputado Federal, 1935-1937. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2749,,,,,"Registro atualizado em 20-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas)..","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Alfredo Mascarenhas",,,"Alfredo Pereira Mascarenhas",,"☆ 24-09-1873 † 02-02-1945",,"Cachoeira (BA) - local de nascimento.
Bahia - local de eleição para deputado federal.",,"Profissões: Juiz e Promotor Público.

Atuação Política:
- Deputado Federal (Constituinte), 1933-1935, BA, PSD. Dt. Posse: 14-11-1933;
-  Deputado Federal, 03-05-1935-10-11-1937, BA, PSD. Dt. Posse: 03-05-1935.",,,,BR-DFCD-1933-P2477,,,,,"Registro atualizado em 25-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Cachoeira (BA)|Bahia",,
pt_BR,Pessoa,"Herectiano Zenaide",,,"Herectiano Zenaide",,"☆ 25-09-1887 † 13-12-1971",,"Alagoa Grande (PB) - local de nascimento.
Paraíba - local de eleição para deputado federal.",,"Profissões: Advogado, Proprietário Rural e Usineiro.

Atuação Política:
- Deputado Federal (Constituinte), 1933-1935, PB, PP. Dt. Posse: 14-11-1933;
- Deputado Federal, 9-5-1935-10-11-1937, PB, PP. Dt. Posse: 09-05-1935.",,,,BR-DFCD-1933-P2556,,,,,"Registro atualizado em 28-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Alagoa Grande (PB)|Paraíba",,
pt_BR,Pessoa,"Augusto Viegas",,,"Augusto Chagas Viegas",,"☆ 17-09-1881 † 03-09-1973",,"São Tiago (MG) - local de nascimento.
Minas Gerais - local de eleição para deputado federal.",,"Profissões: Advogado, Secretário e Conselheiro.

Atuação Política:
- Deputado Federal (Constituinte), 1933-1935, MG. Dt. Posse: 14-11-1933;
- Deputado Federal, 1935-1937, MG, PP. Dt. Posse: 02-05-1935;
- Deputado Federal (Constituinte), 1946-1951, MG, PSD. Dt. Posse: 05-02-1946.",,,,BR-DFCD-1933-P2501,,,,,"Registro atualizado em 25-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"São Tiago (MG)|Minas Gerais",,
pt_BR,,"C. A. de Moraes Andrade",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Paulo Nogueira",,,"Paulo Nogueira Filho",,"☆ 28-06-1899 † 29-10-1969",,"São Paulo (SP) - local de nascimento.
São Paulo - local de eleição para deputado federal.",,"Profissões: Industrial, Advogado, Cafeicultor e Escritor.

Atuação Política:
- Deputado Federal, 1935-1937, SP. Dt. Posse: 02-05-1935;
- Deputado Federal (Constituinte), 1946-1951, SP, UDN. Dt. Posse: 05-02-1946.",,,,BR-DFCD-1935-P2807,,,,,"Registro atualizado em 22-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"São Paulo|São Paulo (SP)",,
pt_BR,Pessoa,"Jehovah Motta",,,"Jehovah Motta",,"☆ 12-02-1907 † 01-02-1992",,"Maranguape (CE) - local de nascimento.
Ceará - local de eleição para deputado federal.",,"Profissão: Militar.

Atuação Política:
- Deputado Federal (Constituinte), 1933-1935, CE, LEC. Dt. Posse: 14-11-1933;
- Deputado Federal, 1935-1937, CE, LEC. Dt. Posse: 04-05-1935.",,,,BR-DFCD-1933-P2564,,,,,"Registro atualizado em 28-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Ceará|Maranguape (CE)",,
pt_BR,,"Comissão de Pesquisas Cientificas e Divulgação",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,,"Comissão de Pesquisas Cientificas e Divulgação",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,"Entidade coletiva","Comissão de Justiça",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,"Entidade coletiva","Comissão de Finanças",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Abel dos Santos",,,"Abel José dos Santos",,"☆ [?] † [?]",,"Atuação política:
- Deputado Federal, 1935-1937. Dt. Posse: 15-05-1935.",,,,,,BR-DFCD-1935-P2680,,,,,"Cadastrado em 13-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v. (Banco de Dados de Deputados - BANDEP.)","Cadastrado por Thiago Borges (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Abguar Bastos",,,"Abguar Bastos Damasceno",,"☆ 22-11-1902 † 26-03-1995",,"Belém (PA) - local de nascimento.
Pará - local de eleição para Deputado Federal.",,"Profissão: Advogado

Atuação política:
- Deputado Federal, 1935-1937, PA, PL. Dt. Posse: 02-05-1935;
- Deputado Federal, 1955-1959, SP, PTB. Dt. Posse: 02-02-1955.",,,,BR-DFCD-1935-P2681,,,,,"Cadastrado em 13-10-2020.","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v. (Banco de Dados de Deputados - BANDEP)","Cadastro por Thiago Borges (Segap/Coarq)",,,,"Belém (PA)|Pará",,
pt_BR,Pessoa,"Abdalla Jallad",,,"Abdalla Jallad",,"☆ 09-12-1940",,"Corumbá (MS) - local de nascimento.
Mato Grosso do Sul - local de eleição para Deputado Federal.",,"Profissão: Advogado

Atuação política:
- Deputado Federal, 1989, MS, PMDB. Dt. Posse: 03-01-1989.",,,,BR-DFCD-1987-P5097,,,,,"Cadastrado em 14-10-2020","- Biografia disponível no site da Câmara dos Deputados:
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Cadastrado por Thiago Borges (Segap/Coarq)",,,,"Corumbá (MS)|Mato Grosso do Sul",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/a/c/4ac5bf27b75b223d773a7b1a612341631cb227d1881e15c8952bc61deda889dd/Abdalla_Jallad.jpg,4ac5bf27b75b223d773a7b1a612341631cb227d1881e15c8952bc61deda889dd
pt_BR,Pessoa,"Alziro Gomes",,,"Alziro Gomes de Souza",,"☆ 10-07-1923 † 06-07-2001",,"Imperatriz (MA) - local de nascimento.
Tocantins - eleito Deputado Federal.",,"Profissões: Empresário e Fazendeiro.

Atuação Política:
- Deputado Federal, 1989-1991, TO, PFL. Dt. Posse: 09-01-1989.",,,,BR-DFCD-1987-P5114,,,,,"Registro criado em 16-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/1519/biografia","Criado por Marta Lira (Segap/Coarq).",,,,"Imperatriz (MA)|Tocantins",http://arquivohistorico02.camara.leg.br/uploads/r/null/8/9/2/8920e3b3048cb69f33955d509afc4b8155e2aa395cf0cae17a1f4bf2cce2e08c/Alziro_Gomes.jpg,8920e3b3048cb69f33955d509afc4b8155e2aa395cf0cae17a1f4bf2cce2e08c
pt_BR,Pessoa,"Antar Albuquerque",,,"Antar Fontoura de Albuquerque",,,,,,"Profissão:

Atuação Política:
 - Deputado Federal, 1987-1991, AM, PMDB. Dt. Posse: 20-03-1990.",,,,BR-DFCD-1987-P5118,,,,,"Registro cadastrado em 16-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139145/biografia","Cadastrado por Marta Lira (Segap/Coarq).",,,,Amazonas,http://arquivohistorico02.camara.leg.br/uploads/r/null/b/b/d/bbd662d77678f40c6a8b8068eb01fabfebfd9ce10af365d5d0eca93fa3f51241/Antar_Albuquerque.jpg,bbd662d77678f40c6a8b8068eb01fabfebfd9ce10af365d5d0eca93fa3f51241
pt_BR,Pessoa,"Adalberto Camargo",,,"Adalberto Bezerra Camargo",,"☆ [?] † 26-07-1936",,,,"Atuação Política:
- Deputado Federal, 1935-1937, Dt Posse: 02-05-1935",,,,BR-DFCD-1935-P2684,,,,,"Cadastrado em 16-10-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v. (Banco de Dados de Deputados - BANDEP)","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Agenor Rabelo",,,"Agenor Ferreira Rabelo",,"☆ 21-12-1894 † 07-08-1981",,"Não informado (RJ) - Local de Nascimento.
Rio de Janeiro - local de eleição para deputado federal.",,"Atuação política:
- Deputado Federal, 1935-1937, RJ, UPF, Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2687,,,,,"Cadastrado em 16-10-2020.","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v. (Banco de Dados de Deputados - BANDEP)","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro",,
pt_BR,Pessoa,"Alberto Álvares",,,"Alberto Alvares Fernandes Vieira",,"☆ 03-12-1878 † 16--08-1962",,"Pitangui (MG) - local de nascimento.",,"Profissão: Advogado e Promotor Público

Atuação Política:
- Deputado Federal, 1935-1937, Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2689,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Pitangui (MG)",,
pt_BR,Pessoa,"Aloísio de Araújo",,,"Aloísio de Araújo",,"☆ [?] † [?]",,"Amazonas - local de eleição para deputado federal.",,"Atuação Política:
Deputado Federal, 1935-1937, AM, Dt. Posse: 21-11-1935",,,,BR-DFCD-1935-P2690,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,Amazonas,,
pt_BR,Pessoa,"Altamirando Requião",,,"Altamirando Alves da Silva Requião",,"☆ 27-08-1893 † 22-10-1989",,"Salvador (BA) - local de nascimento.
Bahia - local de eleição para deputado federal.",,"Profissões: Advogado, Jornalista, Professor Universitário, Escritor, Teatrólogo e Poeta.

Atuação Política:
- Deputado Federal (Constituinte), 1935-1937, BA, PSD. Dt. Posse: 02-05-1935
- Deputado Federal (Constituinte), 1946-1951, BA, PSD. Dt. Posse: 05-02-1946
- Deputado Federal, 1951-1955, BA, PSD. Dt. Posse: 13-09-1951
- Deputado Federal, 1955-1959, BA, PST. Dt. Posse: 20-05-1955",,,,BR-DFCD-1935-P2691,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas)","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Salvador (BA)|Bahia",,
pt_BR,Pessoa,"Aniz Badra",,,"Aniz Badra",,"☆ 02-01-1908 † 14-07-1991",,"Santa Cruz das Palmeiras (SP) - local de nascimento.
São Paulo - local de eleição para deputado federal.",,"Profissões: Advogado, Professor, Funcionário Público e Proprietário Rural.

Atuação Política:
- Deputado Federal, 1935-1937, SP, S. PARTIDO. Dt. Posse: 15-05-1935
- Deputado Federal, 1959-1963, SP, PDC. Dt. Posse: 21-09-1959
- Deputado Federal, 1963-1967, SP, PDC, Dt. Posse: 02-02-1963
- Deputado Federal, 1967-1971, SP, ARENA. Dt. Posse: 02-02-1967",,,,BR-DFCD-1935-P2694,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Santa Cruz das Palmeiras (SP)|São Paulo",,
pt_BR,Pessoa,"Antônio de Góis",,,"Antônio de Góis Cavalcanti",,"☆ [?] † [?]",,"Pernambuco - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 02-05-1935 a 10-11-1937, PE, PSD. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2696,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Arlindo Pinto",,,"Arlindo Ferreira Leite Pinto",,"☆ [?] † [?]",,,,"Atuação Política:
- Deputado Federal, 03-05-1035 a 10-11-1937. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2697,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Artur Cavalcanti",,,"Artur Cavalcanti de Albuquerque",,"☆ [?] † [?]",,"Pernambuco - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1935 a 10-11-1937, PE, Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2699,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Artur Jorge",,,"Arthur Mendes Jorge Sobrinho",,"☆ [?] † [?]",,"Mato Grosso - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1935-1937, MT. Dt. Posse: 14-05-1935",,,,BR-DFCD-1935-P2700,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Mato Grosso",,
pt_BR,Pessoa,"Artur Lavigne",,,"Artur Lavigne Lemos",,"☆ [?] † 21-05-1946",,"Ilhéus (BA) - local de nascimento.
Bahia - local de eleição para deputado federal.",,"Profissão: Médico.

Atuação Política:
- Deputado Federal, 1935-1937, BA, PSD. Dt. Posse: 08-10-1835",,,,BR-DFCD-1935-P2701,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Ilhéus (BA)|Bahia",,
pt_BR,Pessoa,"Austro de Oliveira",,,"Austro Idiart de Oliveira",,"☆ [?] † [?]",,,,"Atuação Política:
- Deputado Federal, 1935-1937. Dt. Posse: 06-06-1935",,,,BR-DFCD-1935-P2705,,,,,"Registro atualizado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Barbosa Lima Sobrinho",,,"Alexandre José Barbosa Lima Sobrinho",,"☆ 22-01-1897 † 16-07-2000",,"Recife (PE) - local de eleição para deputado federal.",,"Profissões: Advogado, Jornalista, Funcionário Público e Escritor.

Atuação Política:
- Deputado Federal, 1935-1937, PE, PSD. Dt. Posse: 02-05-1935
- Deputado Federal (Constituinte), 1946-1951, PE, PSD. Dt. Posse: 04-04-1946
- Deputado Federal, 1959-1963, PE, UDN, Dt. Posse: 02-02-1959",,,,BR-DFCD-1935-P2708,,,,,"Cadastrado em 17-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Recife (PE)",,
pt_BR,Pessoa,"Benjamim Vieira",,,"Benjamim da Luz Vieira",,"☆ 23-12-1891 † 04-12-1947",,"Não informado (GO) - local de nascimento.
Goiás - local de eleição para deputado federal.",,"Profissões: Advogado e Professor.

Atuação Política:
- Deputado Federal, 12-01-1937-10-11-1937, GO. Dt. Posse: 12-01-1937",,,,BR-DFCD-1935-P2712,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,Goiás,,
pt_BR,Pessoa,"Boto de Meneses",,,"Antônio de Aguiar Botto de Meneses",,"☆ 26-07-1897 † 08-03-1971",,"João Pessoa (PB) - local de nascimento.
Paraíba - local de eleição para deputado federal.",,"Atuação política:
- Deputado Federal, 1935-1937, PB, PRL. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2717,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"João Pessoa (PB)|Paraíba",,
pt_BR,Pessoa,"Camilo Mércio",,,"Camilo Teixeira Mércio",,"☆ 16-06-1891 † 08-07-1958",,"Bagé (RS) - local de nascimento.
Rio Grande do Sul - local de eleição para deputado federal.",,"Profissões: Advogado, Jornalista, Pecuarista.

Atuação Política:
- Deputado Federal, 1936-1937, RS, FUG. Dt. Posse: 02-07-1936",,,,BR-DFCD-1935-P2720,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Bagé (RS)|Rio Grande do Sul",,
pt_BR,Pessoa,"Cardilho Filho",,,"Joaquim Cardilho Filho",,"☆ 29-11-1906 † 14-02-1952",,"Barra Mansa (RJ) - local de nascimento.
Rio de Janeiro - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1935-1937, RJ, UPF. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2721,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Barra Mansa (RJ)",,
pt_BR,Pessoa,"Cardoso Aires",,,"Adolfo Cardoso Aires",,"☆ [?] † [?]",,,,"Atuação Política:
- Deputado Federal, 1935-1937. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2722,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Carlos Luz",,,"Carlos Coimbra da Luz",,"☆ 04-08-1894 † 09-02-1961",,"Três Corações (MG) - local de nascimento
Minas Gerais - local de eleição para deputado federal.",,"rofissões: Juiz e Promotor Público.

Atuação Política:
- Deputado Federal, 1935-1937, MG, PSD. Dt. Posse: 03-05-1935;
- Deputado Federal, 1947-1951, MG, PSD. Dt. Posse: 17-03-1947;
- Deputado Federal, 1951-1955, MG, PSD. Dt. Posse: 01-02-1951;
- Deputado Federal, 1955-1959, MG, PSD. Dt. Posse: 02-02-1955;
- Deputado Federal, 1959-1961, MG, PSD. Dt. Posse: 02-02-1959.",,,,BR-DFCD-1935-P2724,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas)..","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Três Corações (MG)|Minas Gerais",,
pt_BR,Pessoa,"Carlos Machado",,,"João Carlos Machado",,"☆ 16-02-1890 † [?]",,"Santiago (RS) - local de nascimento.
Rio Grande do Sul - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1935-1937, RS, FUG. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2725,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas)..","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Santiago (RS)|Rio Grande do Sul",,
pt_BR,Pessoa,"Carlos Mangabeira",,,"Carlos Mangabeira",,"☆01-01-1901 † [?]",,"Rio Grande do Sul - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1937, RS,Dt. Posse: não informada.",,,,BR-DFCD-1935-P2726,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Rio Grande do Sul",,
pt_BR,Pessoa,"Castro Prado",,,"Cid Bierrembach de Castro Prado",,"☆ 05-08-1895 † 19-10-1969",,"Campinas (SP) - local de nascimento.
São Paulo - local de eleição para deputado federal.",,"Profissões: Advogado, Jornalista e Historiador.

Atuação Política:
- Deputado Federal, 1935-1937, SP, PRP. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2728,,,,,"Cadastrado em 18-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas)..","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Campinas (SP)|São Paulo",,
pt_BR,Pessoa,"Dagoberto Sales",,,"Dagoberto Sales",,"☆ 05-03-1884 † {?]",,"Rio Claro (SP) - local de nascimento.
São Paulo (SP) - local de eleição para deputado federal.",,"Profissões: Advogado, Serventuário da Justiça e Promotor Público.

Atuação Política:
- Deputado Federal, 1937-1937, SP. Dt. Posse: 06-01-1937",,,,BR-DFCD-1935-P2732,,,,,"Cadastrado em 19-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Rio Claro (SP)|São Paulo (SP)",,
pt_BR,Pessoa,"Dorval Melquíades",,,"Dorval Melquíades de Sousa",,"☆ 29-11-1869 † 30-07-1940",,"Florianópolis (SC) - local de nascimento.
Santa Catarina - local de eleição para deputado federal.",,"Profissão: Oficial da Marinha Mercante.

Atuação Política:
- Deputado Federal, 1935-1937, SC, PLC. Dt.. Posse: 02-05-1935",,,,BR-DFCD-1935-P2738,,,,,"Cadastrado em 19-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Florianópolis (SC)",,
pt_BR,Pessoa,"Eurico Ribeiro",,,"Eurico Ribeiro da Costa",,"☆ [?] † [?]",,,,"Atuação Política:
- Deputado Federal, 1935-1937. Dt. Posse: 29-04-1935",,,,BR-DFCD-1935-P2743,,,,,"Cadastrado em 19-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segao/Coarq)",,,,,,
pt_BR,Pessoa,"Félix Ribas",,,"Félix Bulcão Ribas",,"☆ 14-01-1902 † 06-10-1972",,"São Paulo (SP) - local de nascimento.
São Paulo - local de eleição para deputado federal.",,"Atuação Política:
- Deputado Federal, 1935-1937, SP, PRP. Dt. Posse: 02-05-1935",,,,BR-DFCD-1935-P2745,,,,,"Cadastrado em 19-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira",,,,"São Paulo (SP)",,
pt_BR,Pessoa,"Ferreira Lima",,,"João Ferreira Lima",,"☆ 18-11-1895 † 25-03-1959",,"Nazaré (PE) - local de nascimento.
Pernambuco - local de eleição para deputado federal.",,"Profissões: Agricultor, Industrial, Médico e Pecuarista.

Atuação Política:
- Deputado Federal, 1935-1937, PSP. Dt. Posse: 02-05-1935.
- Deputado Federal (Constituinte), 1946, PE, PSD. Dt. Posse: 04-02-1946
- Deputado Federal, 1951-1955, PE, PSD. Dt. Posse: 11-03-1951",,,,BR-DFCD-1935-P2747,,,,,"Cadastrado em 19-10-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. Legislatura: 1935 -1937. [Brasília], s.d. (folhas datilografadas).","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Nazaré (PE)|Pernambuco",,
